CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST101495,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.94,271.6,No
CUST101496,Female,0,No,Yes,41,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer,71.53,2892.66,No
CUST101497,Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.81,1242.58,No
CUST101498,Male,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,35.04,2415.66,No
CUST101499,Female,0,No,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,83.63,545.82,No
CUST101500,Male,0,No,No,21,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,83.86,1737.02,No
CUST101501,Male,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.34,1728.43,No
CUST101502,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,81.46,1595.57,No
CUST101503,Female,1,Yes,No,52,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,88.55,4582.5,No
CUST101504,Female,0,Yes,Yes,14,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer,55.43,795.51,No
CUST101505,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,84.76,998.06,Yes
CUST101506,Female,0,No,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,18.0,667.17,No
CUST101507,Male,0,Yes,No,50,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,78.35,3713.16,No
CUST101508,Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer,91.16,1344.31,No
CUST101509,Male,0,No,No,63,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card,76.15,4796.16,No
CUST101510,Male,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,33.23,1981.16,No
CUST101511,Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,86.23,583.78,No
CUST101512,Female,0,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.03,2005.62,Yes
CUST101513,Male,1,No,No,41,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,83.47,3454.73,No
CUST101514,Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.54,2704.09,No
CUST101515,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.79,517.82,No
CUST101516,Male,0,No,No,39,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,67.57,2587.77,No
CUST101517,Female,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,33.02,2252.72,No
CUST101518,Female,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,69.77,1467.27,No
CUST101519,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.77,623.6,No
CUST101520,Female,0,No,No,54,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer,82.4,4473.82,No
CUST101521,Male,0,Yes,No,42,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer,67.63,2760.92,No
CUST101522,Male,0,No,Yes,50,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,92.59,4672.73,No
CUST101523,Female,0,No,No,47,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,71.93,3285.92,No
CUST101524,Female,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,89.94,4992.84,No
CUST101525,Male,0,No,No,53,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card,66.39,3551.19,No
CUST101526,Female,1,No,No,44,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,69.0,2981.99,No
CUST101527,Female,0,No,No,33,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,47.33,1433.14,No
CUST101528,Female,0,No,No,34,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer,80.35,2689.76,No
CUST101529,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,69.8,1401.98,No
CUST101530,Male,1,Yes,No,33,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card,66.75,2075.21,No
CUST101531,Female,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer,79.71,3449.42,No
CUST101532,Female,0,No,No,52,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,65.3,3497.76,No
CUST101533,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.06,5595.31,No
CUST101534,Female,0,No,No,28,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,92.93,2811.37,No
CUST101535,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,80.32,4289.69,Yes
CUST101536,Female,0,Yes,No,32,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,73.41,2331.5,No
CUST101537,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,38.6,929.45,Yes
CUST101538,Female,1,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,72.98,782.02,Yes
CUST101539,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.03,1570.51,No
CUST101540,Male,0,Yes,No,49,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,58.78,2839.53,No
CUST101541,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer,94.31,1481.08,No
CUST101542,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.34,152.87,No
CUST101543,Female,0,Yes,No,20,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,59.08,1124.95,Yes
CUST101544,Male,1,No,No,72,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,44.81,3293.24,No
CUST101545,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,101.03,1131.62,Yes
CUST101546,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.56,859.09,No
CUST101547,Male,0,Yes,No,30,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,61.75,1869.34,No
CUST101548,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,79.32,2036.21,No
CUST101549,Female,0,No,No,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,84.77,5709.16,No
CUST101550,Female,0,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.14,552.75,Yes
CUST101551,Female,1,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card,101.65,2985.39,Yes
CUST101552,Male,0,No,No,21,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,77.1,1469.41,No
CUST101553,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,34.27,590.82,No
CUST101554,Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,78.17,1824.27,No
CUST101555,Female,0,No,No,19,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,63.99,1210.41,Yes
CUST101556,Female,1,No,Yes,52,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card,79.66,4145.82,No
CUST101557,Male,0,No,No,57,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,86.38,5045.35,No
CUST101558,Male,1,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.64,1031.85,Yes
CUST101559,Male,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,38.11,1419.85,No
CUST101560,Male,0,No,Yes,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,79.14,1465.22,Yes
CUST101561,Female,1,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.64,1771.66,No
CUST101562,Female,0,No,Yes,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card,55.95,413.65,No
CUST101563,Female,0,Yes,No,30,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,67.61,1922.16,No
CUST101564,Male,0,No,No,24,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,68.4,1591.65,No
CUST101565,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer,79.39,2173.11,No
CUST101566,Female,0,No,No,68,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card,51.41,3402.3,No
CUST101567,Male,0,Yes,No,39,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,72.16,2819.71,No
CUST101568,Male,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,34.49,990.54,No
CUST101569,Male,1,No,No,59,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,57.94,3444.57,No
CUST101570,Male,0,Yes,No,56,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card,54.87,3131.09,No
CUST101571,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,92.94,1184.15,No
CUST101572,Female,0,Yes,No,34,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,62.66,2027.65,No
CUST101573,Male,0,No,No,30,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,73.14,2162.89,No
CUST101574,Male,0,No,No,33,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,58.97,1940.52,No
CUST101575,Female,0,No,No,26,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,48.27,1213.79,No
CUST101576,Female,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,28.16,1782.25,No
CUST101577,Male,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,97.03,7084.85,No
CUST101578,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,106.47,391.16,No
CUST101579,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card,88.2,5456.26,No
CUST101580,Male,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,87.23,5402.73,No
CUST101581,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.96,870.77,No
CUST101582,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,75.82,2575.59,No
CUST101583,Male,0,Yes,No,8,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,68.51,613.77,No
CUST101584,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,62.19,1676.58,No
CUST101585,Male,0,Yes,No,18,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.66,1206.91,Yes
CUST101586,Female,1,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.35,2301.65,No
CUST101587,Male,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,94.24,754.57,No
CUST101588,Female,0,No,Yes,25,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,58.31,1405.82,No
CUST101589,Male,0,No,No,35,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,49.42,1725.64,No
CUST101590,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.66,2524.72,No
CUST101591,Male,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card,81.89,4775.85,Yes
CUST101592,Female,0,No,No,68,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,63.82,4340.38,No
CUST101593,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.94,704.69,No
CUST101594,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,100.43,1941.49,No
CUST101595,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,88.52,3612.36,No
CUST101596,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card,98.88,2528.63,No
CUST101597,Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer,86.41,102.28,No
CUST101598,Male,0,Yes,Yes,59,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card,45.08,2671.23,No
CUST101599,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,37.29,352.1,No
CUST101600,Male,1,No,No,15,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Credit card,81.28,1283.59,No
CUST101601,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,73.07,5015.77,No
CUST101602,Male,0,No,Yes,53,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,80.28,4341.52,No
CUST101603,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,30.2,1438.07,No
CUST101604,Female,0,No,No,10,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,73.38,644.88,No
CUST101605,Female,1,No,No,19,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,65.72,1445.14,Yes
CUST101606,Male,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer,81.81,1262.27,No
CUST101607,Female,0,Yes,No,47,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,75.63,3592.29,No
CUST101608,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,74.66,2776.11,No
CUST101609,Female,1,No,No,26,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.28,1820.79,No
CUST101610,Female,0,Yes,No,54,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,47.73,2507.33,No
CUST101611,Male,0,No,No,57,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,66.08,3897.39,No
CUST101612,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,82.16,4282.29,No
CUST101613,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,74.09,583.01,No
CUST101614,Male,0,Yes,Yes,44,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,55.65,2469.89,No
CUST101615,Female,0,Yes,No,16,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,67.94,1058.71,No
CUST101616,Female,0,No,Yes,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,46.47,1090.98,Yes
CUST101617,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.67,6243.28,No
CUST101618,Male,1,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,35.18,996.97,No
CUST101619,Female,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,94.86,5432.55,No
CUST101620,Male,0,No,Yes,18,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,89.09,1635.14,Yes
CUST101621,Female,1,No,No,71,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,78.26,5564.28,No
CUST101622,Female,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.1,563.43,No
CUST101623,Male,1,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.71,434.68,No
CUST101624,Female,0,Yes,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.07,454.28,No
CUST101625,Male,1,No,No,13,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,71.65,847.25,No
CUST101626,Male,0,No,No,44,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,70.6,3138.09,No
CUST101627,Male,0,Yes,No,11,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card,56.16,481.34,Yes
CUST101628,Male,0,No,No,15,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,77.85,1058.26,No
CUST101629,Female,0,Yes,No,51,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.2,2273.22,No
CUST101630,Female,1,No,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,19.99,32.48,No
CUST101631,Male,0,Yes,No,32,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,53.98,1920.12,No
CUST101632,Male,0,No,No,50,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.25,3225.2,No
CUST101633,Female,0,Yes,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,557.15,No
CUST101634,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,38.18,181.6,Yes
CUST101635,Female,0,Yes,No,12,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,69.79,915.67,No
CUST101636,Male,0,No,No,70,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer,51.78,3608.86,No
CUST101637,Female,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.88,2337.83,No
CUST101638,Male,1,No,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,22.82,673.65,No
CUST101639,Female,0,Yes,Yes,63,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,84.52,5340.85,No
CUST101640,Female,0,Yes,No,1,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,84.97,58.18,Yes
CUST101641,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,81.5,311.22,No
CUST101642,Female,0,No,Yes,64,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,85.37,5621.44,No
CUST101643,Female,0,Yes,No,49,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card,76.29,3713.22,No
CUST101644,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,92.14,4028.93,No
CUST101645,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.67,563.46,No
CUST101646,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.45,4633.37,No
CUST101647,Female,0,Yes,No,44,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,60.13,2586.42,No
